Time,Open,High,Low,Close,Volume,Log_Return
2022-01-14,16926.75,16950.25,16913.75,16937.25,7759.0,-0.00029516374423010916
2022-01-17,16991.75,17001.25,16991.75,16999.75,517.0,0.0036832996823452646
2022-01-18,16679.75,16681.5,16677.0,16680.0,297.0,-0.01898824113512987
2022-01-19,16478.0,16482.5,16472.0,16477.5,539.0,-0.012214582985862421
2022-01-20,16160.25,16176.0,16158.5,16166.25,1967.0,-0.019070078197421125
2022-01-21,16242.0,16259.25,16181.25,16205.0,12138.0,0.002394100846192515
2022-01-24,15961.25,15962.25,15943.25,15943.25,964.0,-0.016284294428150048
2022-01-25,15360.0,15383.5,15341.75,15362.75,1924.0,-0.03708979401261381
2022-01-26,15594.5,15596.75,15588.5,15591.25,936.0,0.014764111305035854
2022-01-27,15539.25,15554.5,15537.5,15554.25,818.0,-0.0023759462783257135
2022-01-28,15550.5,15587.5,15524.0,15585.0,10574.0,0.001975000039843522
2022-01-31,16300.75,16308.5,16300.0,16308.5,378.0,0.0453775310665776
2022-02-01,16554.75,16561.5,16551.5,16557.25,514.0,0.015137628079349597
2022-02-02,16292.0,16305.75,16290.75,16303.75,622.0,-0.015428929662871127
2022-02-03,16249.0,16256.0,16240.0,16244.25,1232.0,-0.003656142698778453
2022-02-04,15963.25,15981.25,15936.0,15943.0,5811.0,-0.018719138578349614
2022-02-07,16047.75,16049.0,16040.25,16042.25,353.0,0.0062060054898331884
2022-02-08,16183.25,16186.5,16181.75,16186.25,254.0,0.008936249485850922
2022-02-09,16492.5,16494.5,16491.0,16492.5,273.0,0.018743615713976425
2022-02-10,16128.75,16140.5,16128.5,16136.0,426.0,-0.021852931462976954
2022-02-11,16080.0,16089.25,16045.75,16060.0,5937.0,-0.004721092133296523
2022-02-14,15695.5,15701.5,15693.0,15701.25,386.0,-0.022591381499289298
2022-02-15,16023.0,16027.25,16018.0,16022.25,374.0,0.020238054196990873
2022-02-16,16022.25,16035.75,16022.25,16033.0,474.0,0.0006707169903830135
2022-02-17,15601.25,15605.5,15594.25,15597.25,423.0,-0.02755448154199769
2022-02-18,15496.0,15505.0,15478.75,15490.0,6344.0,-0.006899962235925372
2022-02-21,15201.0,15201.0,15156.75,15176.0,2264.0,-0.02047942179606288
2022-02-22,15366.25,15367.25,15353.0,15360.75,663.0,0.012100322019758636
2022-02-23,14932.0,14933.25,14917.0,14928.0,782.0,-0.02857691054748379
2022-02-24,15381.75,15387.5,15348.75,15351.5,1030.0,0.02797454502364971
2022-02-25,15503.0,15530.25,15481.75,15498.0,9623.0,0.009497794213119803
2022-02-28,15659.0,15660.25,15654.75,15658.5,341.0,0.010302917192568373
2022-03-01,15468.5,15473.25,15463.5,15469.0,296.0,-0.012175879279798352
2022-03-02,15633.5,15637.5,15632.5,15637.25,468.0,0.01081786720047262
2022-03-03,15500.25,15505.75,15496.5,15499.0,390.0,-0.00888038274008629
2022-03-04,15245.25,15246.25,15217.25,15222.25,5699.0,-0.018017332407156417
2022-03-07,14719.25,14722.5,14710.0,14710.5,558.0,-0.03419664878940942
2022-03-08,14637.5,14646.5,14630.25,14640.0,428.0,-0.0048040159851829856
2022-03-09,15217.25,15218.75,15214.5,15214.5,28.0,0.03849141196885775
2022-03-10,15018.5,15018.5,15010.5,15016.5,9.0,-0.01309932395651181
2022-03-11,15004.5,15020.25,14995.5,15013.0,2652.0,-0.00023310411534360753
2022-03-13,14785.5,14800.75,14785.5,14786.5,294.0,-0.0152018900953248
2022-03-14,14550.0,14553.75,14545.5,14546.75,152.0,-0.016347001365215164
2022-03-15,14882.25,14888.25,14882.0,14886.0,93.0,0.02305357296809163
2022-03-16,15406.5,15409.0,15402.5,15404.0,180.0,0.034206042014943705
2022-03-17,15474.25,15477.25,15466.25,15476.5,329.0,0.004695528453654063
2022-03-18,15657.0,15690.5,15657.0,15685.25,5166.0,0.01339803590433064
2022-03-20,15856.5,15861.75,15854.5,15859.75,331.0,0.011063672846219674
2022-03-21,15814.5,15820.25,15813.75,15819.25,128.0,-0.0025569002850396316
2022-03-22,16110.0,16115.75,16108.75,16112.75,286.0,0.018383331176908158
2022-03-23,15909.75,15910.0,15906.5,15907.75,154.0,-0.012804472190119043
2022-03-24,16196.0,16199.5,16195.25,16195.75,129.0,0.017942450282061984
2022-03-25,16053.25,16056.75,16026.75,16049.0,5235.0,-0.00910231980165932
2022-03-27,16197.0,16197.0,16197.0,16197.0,2.0,0.009179497565240169
2022-03-28,16426.5,16427.25,16425.5,16425.5,270.0,0.014008965403387919
2022-03-29,16674.75,16676.25,16667.0,16668.75,354.0,0.014700703640539103
2022-03-30,16555.5,16555.5,16549.5,16549.5,323.0,-0.0071798190618537205
2022-03-31,16362.5,16363.5,16357.75,16361.75,338.0,-0.01140959621726445
2022-04-01,16332.75,16343.5,16320.5,16334.5,6711.0,-0.0016668582060219705
2022-04-03,16296.75,16296.75,16296.75,16296.75,1.0,-0.002313734033528192
2022-04-04,16609.75,16611.25,16602.0,16604.0,317.0,0.018677928761274387
2022-04-05,16301.5,16306.5,16301.0,16306.0,314.0,-0.018110491950073637
2022-04-06,15939.25,15941.75,15937.75,15940.5,329.0,-0.022670097741997353
2022-04-07,15984.75,15984.75,15978.5,15978.5,221.0,0.0023810280994247535
2022-04-08,15881.5,15914.5,15876.5,15913.5,9972.0,-0.004076263012848358
2022-04-10,15772.5,15772.5,15772.5,15772.5,1.0,-0.008899888322471128
2022-04-11,15448.5,15449.25,15446.75,15448.0,355.0,-0.02078837213661444
2022-04-12,15397.25,15400.75,15393.5,15398.0,312.0,-0.0032419142703545845
2022-04-13,15659.25,15662.75,15655.25,15656.75,351.0,0.01666450304707645
2022-04-14,15338.5,15343.0,15334.75,15336.75,430.0,-0.02065022481703771
2022-04-18,15406.0,15410.0,15403.5,15409.5,378.0,0.004732293256394016
2022-04-19,15538.75,15540.25,15533.0,15540.25,327.0,0.008449229983895634
2022-04-20,15515.25,15518.75,15512.0,15514.5,401.0,-0.0016583618223560137
2022-04-21,15160.0,15165.5,15150.75,15160.0,579.0,-0.023114690289604667
2022-04-22,15047.5,15081.75,15042.75,15056.5,5660.0,-0.0068505885708667336
2022-04-25,14973.25,14974.25,14970.75,14972.5,425.0,-0.005594606486878817
2022-04-26,14262.75,14272.0,14253.75,14260.0,1032.0,-0.0487567701703302
2022-04-27,14612.25,14623.5,14605.5,14613.0,1078.0,0.02445312850636583
2022-04-28,14772.75,14795.0,14748.75,14752.5,1634.0,0.009501016456670897
2022-04-29,14639.25,14663.75,14631.25,14654.0,6230.0,-0.006699224211415
2022-05-01,14335.0,14335.0,14335.0,14335.0,1.0,-0.02200923640243957
2022-05-02,14495.25,14497.75,14493.5,14495.75,491.0,0.011151403679710015
2022-05-03,14550.25,14566.5,14550.25,14565.5,725.0,0.004800215677713382
2022-05-04,14938.5,14941.25,14931.5,14940.25,693.0,0.025403194472980672
2022-05-05,14350.25,14354.0,14333.75,14341.5,592.0,-0.040901480954262937
2022-05-06,14284.5,14312.5,14252.5,14284.5,13218.0,-0.003982398891400507
2022-05-08,14108.0,14108.0,14108.0,14108.0,1.0,-0.012433020946266637
2022-05-09,13652.25,13653.0,13646.5,13650.0,338.0,-0.03300249074283812
2022-05-10,13775.25,13780.75,13771.75,13778.75,356.0,0.009388028664419679
2022-05-11,13465.25,13466.25,13450.25,13456.0,523.0,-0.023702447064795962
2022-05-12,13311.0,13319.5,13303.0,13317.75,950.0,-0.010327371305674404
2022-05-13,13780.25,13788.75,13763.0,13769.25,6326.0,0.03334011310137086
2022-05-16,13678.25,13682.0,13677.5,13681.25,328.0,-0.0064115627372522965
2022-05-17,14019.0,14021.5,14017.25,14018.25,360.0,0.024333769843224218
2022-05-18,13342.0,13345.25,13335.0,13337.0,513.0,-0.049817924492002064
2022-05-19,13355.75,13357.0,13342.0,13342.75,477.0,0.00043103852839898593
2022-05-20,13278.25,13289.25,13238.5,13246.5,7946.0,-0.00723979957382781
2022-05-22,13282.5,13282.5,13282.5,13282.5,1.0,0.0027140127481324328
2022-05-23,13498.75,13502.75,13495.5,13500.5,611.0,0.016279342452603984
2022-05-24,13247.0,13256.75,13245.5,13255.25,461.0,-0.01833302142519777
2022-05-25,13327.25,13338.25,13325.5,13337.75,875.0,0.006204660224289782
2022-05-26,13704.5,13705.75,13701.0,13702.5,459.0,0.02697993734347648
2022-05-27,14007.5,14010.25,13969.75,13977.75,6431.0,0.01988848170861246
2022-05-29,14162.0,14162.0,14162.0,14162.0,8.0,0.013095541582835324
2022-05-30,14259.5,14264.0,14245.0,14254.5,514.0,0.00651032510775984
2022-05-31,14104.5,14106.25,14094.5,14097.75,467.0,-0.011057436154665368
2022-06-01,13981.75,13992.75,13976.75,13992.5,515.0,-0.007493738399299232
2022-06-02,14343.0,14345.75,14339.5,14341.25,429.0,0.02461852834783862
2022-06-03,14023.5,14037.25,14008.75,14011.5,5836.0,-0.02326157913234006
2022-06-06,14050.75,14053.75,14050.0,14051.25,480.0,0.002832938794993467
2022-06-07,14125.5,14127.25,14123.5,14126.0,396.0,0.00530571119286094
2022-06-08,14062.0,14063.75,14062.0,14063.75,6.0,-0.004416506083586569
2022-06-09,13734.5,13741.25,13733.0,13736.0,71.0,-0.02358044130796877
2022-06-10,13329.5,13337.25,13292.0,13293.5,3469.0,-0.03274492963540432
2022-06-13,12776.75,12778.0,12765.0,12769.75,306.0,-0.04019610124086448
2022-06-14,12771.0,12771.5,12758.75,12771.25,397.0,0.00011745820459019285
2022-06-15,13045.0,13046.75,13033.25,13036.5,253.0,0.020556564639990782
2022-06-16,12615.25,12618.5,12606.75,12614.0,695.0,-0.032945807322027676
2022-06-17,12564.75,12595.5,12564.0,12581.5,9412.0,-0.002579827193374129
2022-06-20,12834.75,12836.75,12825.75,12830.5,432.0,0.01959766798144358
2022-06-21,12998.5,12998.5,12990.0,12991.25,303.0,0.01245090489096512
2022-06-22,12954.25,12955.75,12951.25,12954.5,325.0,-0.002832835788245447
2022-06-23,13092.75,13098.75,13091.0,13097.75,528.0,0.01099724159796267
2022-06-24,13416.5,13437.0,13410.25,13423.25,4629.0,0.024547818350415085
2022-06-27,13481.75,13484.75,13478.5,13484.5,406.0,0.004552599588576456
2022-06-28,13086.25,13094.0,13086.0,13090.25,361.0,-0.029673199381258897
2022-06-29,13099.25,13102.25,13097.25,13100.75,216.0,0.0008018021887306048
2022-06-30,12928.5,12934.25,12919.0,12921.0,454.0,-0.013815585736590918
2022-07-01,12857.0,12900.75,12843.0,12867.25,7238.0,-0.0041685711775247825
2022-07-04,12965.0,12966.25,12962.25,12963.75,201.0,0.007471677359248474
2022-07-05,13222.5,13224.5,13219.75,13221.25,397.0,0.019668382738318613
2022-07-06,13309.5,13314.5,13309.0,13312.25,440.0,0.006859280290461456
2022-07-07,13527.0,13531.0,13526.0,13529.5,434.0,0.01618782263425622
2022-07-08,13529.0,13561.5,13527.75,13556.0,6288.0,0.0019567671599620695
2022-07-11,13316.0,13317.25,13309.0,13310.25,808.0,-0.018294838644159483
2022-07-12,13190.5,13191.5,13186.25,13190.5,267.0,-0.009037541584207887
2022-07-13,13142.25,13145.25,13140.75,13142.5,370.0,-0.0036456198049723554
2022-07-14,13217.75,13219.5,13215.5,13217.0,341.0,0.005652626064204469
2022-07-15,13333.75,13363.0,13326.75,13355.25,4408.0,0.010405686191726105
2022-07-18,13323.25,13326.25,13320.5,13326.0,323.0,-0.0021925518270506927
2022-07-19,13729.0,13730.75,13727.0,13729.75,436.0,0.029847997170774576
2022-07-20,13837.5,13839.5,13836.25,13837.75,342.0,0.007835353407767087
2022-07-21,13970.0,13983.75,13968.75,13982.25,664.0,0.010388303342656613
2022-07-22,14012.0,14020.75,13989.25,13992.25,4357.0,0.0007149368479097973
2022-07-25,13736.25,13740.5,13733.25,13737.25,396.0,-0.018392483707453167
2022-07-26,13594.5,13607.75,13590.25,13606.0,809.0,-0.00960024927913139
2022-07-27,13984.5,13991.25,13983.75,13990.0,425.0,0.027831916754520236
2022-07-28,14329.0,14337.0,14327.25,14334.0,879.0,0.024291548894337822
2022-07-29,14312.0,14318.5,14270.5,14272.75,7377.0,-0.004282212666369745
2022-08-01,14388.75,14391.0,14388.0,14390.0,227.0,0.008181395993918983
2022-08-02,14329.25,14332.25,14324.5,14330.0,452.0,-0.0041782790591966545
2022-08-03,14660.25,14661.5,14656.75,14657.75,387.0,0.022613963985316232
2022-08-04,14738.0,14739.25,14735.5,14737.75,250.0,0.005443023422628812
2022-08-05,14649.5,14659.75,14633.25,14638.5,5237.0,-0.006757184980536124
2022-08-08,14606.75,14623.5,14606.5,14622.75,935.0,-0.0010765091389490777
2022-08-09,14460.0,14466.5,14458.75,14465.5,370.0,-0.010812031103576203
2022-08-10,14794.0,14794.75,14789.0,14790.75,454.0,0.022235481351186692
2022-08-11,14754.5,14756.75,14753.0,14756.5,205.0,-0.002318321694238179
2022-08-12,14832.0,14846.25,14825.25,14842.25,4991.0,0.005794179815262979
2022-08-15,15085.25,15091.25,15084.75,15088.5,405.0,0.01645502076319083
2022-08-16,15071.75,15074.0,15070.25,15073.25,322.0,-0.0010112146211351813
2022-08-17,14916.5,14922.0,14916.5,14920.75,359.0,-0.010168788030499698
2022-08-18,14950.5,14952.75,14946.75,14949.75,355.0,0.0019417156801164737
2022-08-19,14689.25,14695.0,14672.25,14673.75,9321.0,-0.01863439407825318
2022-08-22,14343.25,14345.0,14342.25,14343.25,314.0,-0.022780734945143877
2022-08-23,14299.25,14300.75,14296.25,14299.0,284.0,-0.003089843514739954
2022-08-24,14366.25,14366.25,14363.25,14365.75,235.0,0.004657296550840684
2022-08-25,14553.0,14554.5,14551.25,14554.5,403.0,0.01305332284977645
2022-08-26,14311.25,14315.0,14281.0,14301.0,7312.0,-0.0175707592605292
2022-08-29,13912.25,13915.25,13911.25,13915.0,325.0,-0.027362069912944875
2022-08-30,13771.0,13773.0,13768.0,13770.25,299.0,-0.01045692699178602
2022-08-31,13712.0,13717.0,13711.75,13715.25,388.0,-0.00400211554535268
2022-09-01,13708.25,13709.0,13698.5,13702.0,603.0,-0.0009665448600078008
2022-09-02,13803.0,13813.25,13778.25,13806.75,12086.0,0.007615795431936689
2022-09-05,13546.5,13548.25,13539.5,13545.75,441.0,-0.019084758022898995
2022-09-06,13424.0,13431.75,13423.25,13430.0,321.0,-0.008581834454599147
2022-09-07,13673.25,13673.25,13672.25,13673.25,4.0,0.017950358834401214
2022-09-08,13744.0,13745.5,13744.0,13744.5,8.0,0.005197374721694459
2022-09-09,13959.0,13972.5,13953.25,13969.0,904.0,0.01620184465417296
2022-09-11,14061.0,14066.5,14060.0,14061.0,152.0,0.006564418863264976
2022-09-12,14176.75,14177.5,14175.75,14175.75,53.0,0.008127750658358579
2022-09-13,13474.5,13479.0,13473.75,13478.75,149.0,-0.050418387052893365
2022-09-14,13595.5,13596.0,13591.0,13592.5,218.0,0.008403798823794162
2022-09-15,13249.5,13257.5,13247.5,13254.5,283.0,-0.025181052622912148
2022-09-16,13177.5,13200.25,13167.75,13193.5,6700.0,-0.00461283334575846
2022-09-18,13258.0,13258.25,13250.75,13252.0,359.0,0.004424200368381648
2022-09-19,13390.5,13391.75,13387.5,13390.0,73.0,0.010359675265432244
2022-09-20,13262.5,13266.25,13262.25,13262.75,135.0,-0.009548805799266091
2022-09-21,12958.25,12962.25,12951.25,12957.75,1069.0,-0.023265289162951674
2022-09-22,12897.0,12903.75,12897.0,12898.75,227.0,-0.0045636572930778385
2022-09-23,12696.75,12701.5,12685.5,12694.25,3897.0,-0.015981272413654324
2022-09-25,12707.25,12711.5,12703.75,12706.5,318.0,0.0009645385234460235
2022-09-26,12658.0,12659.5,12653.0,12655.75,157.0,-0.00400201620399443
2022-09-27,12689.25,12692.75,12685.25,12691.25,275.0,0.002801122279711521
2022-09-28,12869.25,12869.25,12854.0,12857.75,795.0,0.013033962748945527
2022-09-29,12567.0,12578.5,12562.25,12577.0,435.0,-0.02207699331722246
2022-09-30,12575.25,12584.75,12569.5,12579.0,4604.0,0.00015900779171751367
2022-10-02,12355.25,12368.25,12350.75,12359.25,623.0,-0.017623986279923898
2022-10-03,12629.0,12633.25,12628.75,12633.0,119.0,0.021907667271088727
2022-10-04,12950.25,12955.75,12950.0,12953.75,225.0,0.025072883668389778
2022-10-05,12979.25,12988.25,12976.0,12984.0,356.0,0.0023325086959999908
2022-10-06,12834.25,12836.5,12828.25,12828.5,289.0,-0.012048571903681804
2022-10-07,12507.25,12528.75,12505.25,12521.0,4540.0,-0.02426202362179808
2022-10-09,12347.75,12355.5,12345.75,12349.0,372.0,-0.013832146551125746
2022-10-10,12337.5,12343.75,12335.75,12343.0,332.0,-0.00048598737389227153
2022-10-11,12194.25,12197.0,12192.5,12195.5,90.0,-0.01202206952439866
2022-10-12,12188.0,12190.25,12186.25,12190.25,52.0,-0.0004305793408949654
2022-10-13,12412.25,12414.25,12406.25,12409.25,596.0,0.01780571036078271
2022-10-14,12174.5,12185.25,12163.75,12166.0,4068.0,-0.019796986358768365
2022-10-16,12131.25,12134.0,12123.0,12123.0,307.0,-0.0035407011340673478
2022-10-17,12517.25,12520.75,12514.0,12519.25,290.0,0.03216298495982706
2022-10-18,12660.25,12667.25,12658.5,12663.0,482.0,0.011416895744199351
2022-10-19,12445.75,12447.25,12434.25,12436.5,600.0,-0.01804865822622581
2022-10-20,12346.25,12354.0,12345.75,12352.75,229.0,-0.006756986891227612
2022-10-21,12516.75,12547.0,12505.5,12545.75,8460.0,0.015503252455138394
2022-10-23,12803.0,12814.25,12801.75,12813.25,646.0,0.021097828964636633
2022-10-24,12813.0,12814.5,12810.75,12813.75,153.0,3.9021344679923686e-05
2022-10-25,12823.5,12826.25,12806.75,12807.0,1346.0,-0.000526916671539368
2022-10-26,12786.0,12796.25,12785.0,12794.75,523.0,-0.0009569659054449176
2022-10-27,12493.5,12496.25,12484.5,12493.5,806.0,-0.02382642147712133
2022-10-28,12800.25,12807.0,12788.5,12793.5,3519.0,0.02372872038376883
2022-10-30,12900.0,12910.5,12900.0,12904.5,341.0,0.008638858302239427
2022-10-31,12799.25,12801.0,12796.75,12797.25,131.0,-0.008345783654029049
2022-11-01,12797.0,12798.5,12794.25,12795.0,131.0,-0.00017583448159541604
2022-11-25,13183.0,13185.0,13178.75,13185.0,392.0,0.030025350193497502
2022-11-28,12959.25,12959.75,12956.5,12956.5,250.0,-0.017482227082751933
2022-11-29,12853.0,12854.25,12851.25,12852.5,264.0,-0.00805924777497502
2022-11-30,13393.25,13395.0,13392.0,13392.5,195.0,0.041156503825455104
2022-12-01,13358.5,13359.25,13356.5,13356.5,109.0,-0.0026916910341014955
2022-12-02,13314.25,13316.0,13310.25,13312.25,503.0,-0.0033184937882886345
2022-12-04,13324.5,13325.25,13323.0,13324.5,85.0,0.0009197819451411959
2022-12-05,13140.0,13141.0,13136.25,13140.25,183.0,-0.01392440714506371
2022-12-06,12920.5,12924.25,12920.0,12922.75,100.0,-0.01669071474798045
2022-12-07,12825.5,12825.5,12821.75,12822.25,32.0,-0.007807380889435223
2022-12-08,13011.25,13012.5,13010.75,13011.0,40.0,0.014613210408089827
2022-12-09,12887.25,12888.25,12883.5,12886.25,405.0,-0.009634302092882407
2022-12-11,12893.0,12896.25,12893.0,12893.5,64.0,0.0005624569820223968
2022-12-12,13031.25,13036.0,13030.75,13034.75,271.0,0.010895559657960519
2022-12-13,13218.0,13219.5,13217.75,13219.5,28.0,0.014074144157248725
2022-12-14,13077.5,13082.0,13076.5,13078.75,87.0,-0.010704236512568244
2022-12-15,12675.0,12675.25,12671.5,12671.75,232.0,-0.03161366937101384
2022-12-16,12541.5,12544.5,12539.0,12542.0,508.0,-0.010292094221277637
2022-12-18,12592.75,12594.5,12591.0,12591.0,93.0,0.003899260898734269
2022-12-19,12294.0,12298.75,12293.0,12297.5,320.0,-0.023586283332205582
2022-12-20,12432.75,12435.5,12431.5,12435.25,109.0,0.011139191909544266
2022-12-21,12596.5,12597.25,12594.5,12594.5,66.0,0.012725029126700704
2022-12-22,12284.75,12285.75,12279.75,12282.25,308.0,-0.02510508003251033
2022-12-23,12295.25,12295.75,12289.0,12289.0,273.0,0.0005494226113675893
2022-12-26,12379.0,12384.0,12379.0,12381.75,130.0,0.007519060991491244
2022-12-27,12145.5,12146.25,12142.5,12144.75,97.0,-0.019326636654398044
2022-12-28,12022.25,12026.5,12022.0,12026.5,210.0,-0.009784429302390762
2022-12-29,12242.75,12242.75,12241.5,12242.0,31.0,0.017760114091716517
2022-12-30,12261.0,12264.0,12259.5,12263.75,402.0,0.001775094066585936
2023-01-02,12249.25,12249.75,12246.0,12246.0,144.0,-0.0014484034397010959
2023-01-03,12200.25,12202.0,12199.25,12201.5,224.0,-0.003640458054713136
2023-01-04,12205.0,12207.0,12202.5,12203.25,170.0,0.0001434147043504197
2023-01-05,12092.5,12095.25,12091.0,12094.5,176.0,-0.008951505894351897
2023-01-06,12328.0,12332.0,12326.25,12330.75,546.0,0.019345338765910824
2023-01-08,12399.75,12400.0,12396.0,12397.5,221.0,0.005398696804192582
2023-01-09,12365.75,12366.75,12363.25,12363.25,93.0,-0.0027664769317627957
2023-01-10,12498.25,12500.5,12497.5,12498.5,105.0,0.010880274658291
2023-01-11,12695.75,12714.75,12695.25,12709.75,1288.0,0.01676077834870071
2023-01-12,12707.25,12710.0,12706.25,12709.5,136.0,-1.9670131889526488e-05
2023-01-13,12827.25,12827.5,12822.0,12823.5,409.0,0.008929679827769377
2023-01-15,12843.75,12848.25,12843.75,12845.0,140.0,0.0016752054095867663
2023-01-16,12770.25,12772.25,12769.0,12771.5,88.0,-0.005738504612169848
2023-01-17,12863.0,12870.75,12863.0,12864.75,466.0,0.007274887026229138
2023-01-18,12690.75,12692.75,12689.25,12692.25,85.0,-0.013499442001739581
2023-01-19,12621.5,12622.75,12619.0,12621.0,62.0,-0.00562947769767419
2023-01-20,12894.5,12900.0,12893.25,12899.75,476.0,0.021845838058380807
2023-01-22,12885.5,12886.25,12884.25,12886.0,60.0,-0.0010664806184230713
2023-01-23,13149.75,13152.0,13149.0,13150.0,182.0,0.02028030790732238
2023-01-24,13046.0,13046.25,13042.0,13043.75,209.0,-0.00811266678039857
2023-01-25,13133.5,13136.25,13132.25,13135.75,162.0,0.007028429016896709
2023-01-26,13256.75,13259.5,13256.75,13258.25,119.0,0.009282479320594561
2023-01-27,13443.0,13444.75,13442.0,13443.0,481.0,0.01383852429125021
2023-01-29,13401.0,13403.25,13398.25,13399.75,159.0,-0.0032224744057067767
2023-01-30,13153.5,13155.5,13151.75,13154.5,126.0,-0.018472144658328915
2023-01-31,13330.5,13332.75,13329.5,13330.0,147.0,0.013253228782536652
2023-02-01,13763.0,13764.75,13761.25,13762.0,123.0,0.03189403658967116
2023-02-02,13885.0,13886.5,13882.0,13883.5,219.0,0.008789913894316825
2023-02-03,13837.5,13838.5,13835.0,13838.5,308.0,-0.00324652186167107
2023-02-05,13788.75,13789.0,13784.0,13786.75,283.0,-0.0037465768117108667
2023-02-06,13754.0,13755.75,13751.0,13754.75,207.0,-0.0023237669988720455
2023-02-07,14005.5,14008.5,14005.0,14006.25,79.0,0.018119439564749484
2023-02-08,13797.5,13798.75,13793.75,13794.0,186.0,-0.015269943558001486
2023-02-09,13617.5,13617.75,13612.0,13612.0,243.0,-0.013281958370439995
2023-02-10,13563.0,13566.25,13560.5,13564.0,284.0,-0.0035325323752672944
2023-02-12,13506.5,13507.25,13504.0,13505.75,110.0,-0.004303703573780737
2023-02-13,13749.5,13751.75,13746.75,13748.5,161.0,0.017814206563032897
2023-02-14,13786.5,13790.0,13786.5,13788.75,181.0,0.002923315048811048
2023-02-15,14003.75,14005.0,14003.0,14003.25,94.0,0.015436403229962536
2023-02-16,13627.25,13628.5,13625.0,13628.0,184.0,-0.027162945732698063
2023-02-17,13606.5,13608.25,13604.5,13606.0,340.0,-0.001615627875850123
2023-02-19,13616.25,13617.25,13614.75,13615.5,93.0,0.0006979777297857481
2023-02-20,13567.0,13568.75,13566.0,13566.0,139.0,-0.0036421871287668495
2023-02-21,13351.75,13351.75,13343.75,13348.25,525.0,-0.016181372412491513
2023-02-22,13424.75,13425.75,13424.0,13425.0,41.0,0.00573335028353128
2023-02-23,13400.5,13402.0,13398.25,13400.0,109.0,-0.0018639334380630146
2023-02-24,13222.5,13223.0,13221.25,13221.75,186.0,-0.013391506105039142
2023-02-26,13246.0,13250.25,13245.0,13248.75,129.0,0.002040007507501329
2023-02-27,13327.25,13328.75,13324.5,13328.5,229.0,0.006001391367492559
2023-02-28,13290.25,13291.5,13288.5,13289.5,170.0,-0.0029303499817867618
2023-03-01,13129.0,13129.75,13125.5,13127.25,177.0,-0.012284027388115959
2023-03-02,13255.25,13255.25,13252.5,13253.75,98.0,0.009590308900953914
2023-03-03,13546.25,13551.0,13544.25,13546.5,917.0,0.021847680118955992
2023-03-05,13566.25,13567.75,13564.75,13565.75,101.0,0.001420022553254796
2023-03-06,13593.75,13593.75,13589.25,13590.5,128.0,0.0018227853148164996
2023-03-07,13390.25,13391.0,13384.75,13384.75,463.0,-0.015255020071217373
2023-03-08,13423.75,13426.5,13423.25,13424.5,132.0,0.00296539657981576
2023-03-09,13158.75,13161.5,13150.0,13151.25,313.0,-0.020564584613136816
2023-03-10,13087.25,13120.75,13086.75,13114.5,1158.0,-0.0027983228334420573
2023-03-12,13276.5,13279.0,13274.25,13276.0,147.0,0.012239405550809934
2023-03-13,13215.25,13216.75,13211.5,13213.5,122.0,-0.00471885962190477
2023-03-14,13439.0,13440.0,13435.0,13438.25,285.0,0.016866084048006158
2023-03-15,13516.25,13522.25,13515.5,13518.0,337.0,0.005917012394332843
2023-03-16,13811.0,13813.0,13810.25,13812.5,92.0,0.02155184859980963
2023-03-17,13738.0,13746.5,13735.75,13740.25,403.0,-0.00524449759834944
2023-03-19,13766.0,13766.0,13758.5,13764.25,243.0,0.0017451694152761377
2023-03-20,13785.5,13788.0,13783.0,13787.0,172.0,0.001651468094593156
2023-03-21,13966.25,13966.75,13964.25,13966.25,107.0,0.01291758568991952
2023-03-22,13858.25,13859.0,13856.0,13858.75,102.0,-0.00772690277498711
2023-03-23,13954.75,13955.0,13951.0,13951.75,138.0,0.006688146323678978
2023-03-24,14012.0,14014.5,14009.5,14014.5,460.0,0.0044875594908795335
2023-03-26,14045.5,14049.0,14041.25,14041.25,310.0,0.001906918054659812
2023-03-27,13902.75,13903.25,13899.75,13899.75,129.0,-0.010128571610250603
2023-03-28,13862.5,13865.0,13861.0,13864.75,156.0,-0.0025212064715542937
2023-03-29,14034.75,14036.25,14033.0,14033.75,134.0,0.012115494899015644
2023-03-30,14220.25,14222.5,14220.0,14220.75,303.0,0.01323702280943273
2023-03-31,14401.0,14402.5,14399.25,14399.75,718.0,0.012508679719852367
2023-04-02,14308.0,14310.25,14306.75,14309.75,144.0,-0.0062697222048750945
2023-04-03,14332.25,14335.5,14331.5,14335.5,212.0,0.0017978552769442047
2023-04-04,14319.25,14320.75,14317.0,14318.25,357.0,-0.001204031031464936
2023-04-05,14123.0,14124.0,14118.75,14120.25,225.0,-0.01392501006994884
2023-04-06,14251.75,14252.25,14250.25,14250.5,59.0,0.009182056527604843
2023-04-07,14268.75,14277.75,14268.25,14276.0,573.0,0.0017878118095158158
2023-04-09,14236.5,14238.0,14234.0,14234.75,116.0,-0.002893647398462207
2023-04-10,14246.75,14248.5,14244.75,14246.75,217.0,0.0008426522978108864
2023-04-11,14164.5,14166.75,14163.25,14165.75,106.0,-0.0057017312408707
2023-04-12,14061.25,14063.25,14060.5,14063.0,130.0,-0.007279844398281554
2023-04-13,14294.25,14295.25,14291.25,14291.75,210.0,0.016135212816674738
